PatientID,Actinobacillus,Actinomyces,Atopobium,Bulleidia,Campylobacter,Capnocytophaga,Catonella,Fusobacterium,Gemella,Granulicatella,Haemophilus,Leptotrichia,Megasphaera,Mogibacterium,Moryella,Neisseria,Oribacterium,Parvimonas,Peptostreptococcus,Porphyromonas,Prevotella,Rothia,Selenomonas,Streptococcus,Tannerella,Veillonella,Abiotrophia,Aggregatibacter,Bifidobacterium,Butyrivibrio,Cardiobacterium,Corynebacterium,Dialister,Lautropia,Paludibacter,Scardovia,Sharpea,Staphylococcus,Bacteroides,Janthinobacterium,Klebsiella,Pyramidobacter,Treponema,Filifactor,Moraxella,Achromobacter,Eikenella,Mycoplasma,Pseudomonas,Schwartzia,Acinetobacter,Leuconostoc,Propionibacterium,Burkholderia,Lactobacillus,Chryseobacterium,Kingella,Nocardia,Alloscardovia,Enterococcus,Proteus,Nesterenkonia,Tetrasphaera,Peptococcus,TG5,Odoribacter,Geobacillus,Mycobacterium,Stenotrophomonas,Trabulsiella,Bacillus,Lactococcus,Pediococcus,Pseudoramibacter_Eubacterium,Serratia,Slackia,Peptoniphilus,Agrobacterium,Elizabethkingia,Sphaerochaeta,Sphingomonas,Mobiluncus,Bilophila,Enhydrobacter,Alloiococcus,Desulfovibrio,Avibacterium,Trichococcus,SHD-231,Anaerovorax,Morganella,Rhodococcus,Micrococcus,Phycicoccus,Dermabacter,Finegoldia,Sneathia,Desulfobulbus,Streptomyces,Halomonas,Shewanella,Dermacoccus,Actinobaculum,Microbacterium,BE24,Cellulomonas,Streptobacillus,Anaerococcus,Bradyrhizobium,Roseomonas,Afipia,Gluconacetobacter,Pasteurella,Gardnerella,Comamonas,Erwinia,Sphingobacterium,Wautersiella,Deinococcus,Gordonia,Kurthia,Propionivibrio,Vagococcus,Brevibacterium,Brochothrix,Acholeplasma,Anoxybacillus,Candidatus_Tammella,Novosphingobium,Sphingobium,Syntrophomonas,Plesiomonas,Cryocola,Ralstonia
SG0012,0,5.95581172,0.160102466,0,0.064040986,0.032020493,0.032020493,0.9285943,1.472942683,1.088696766,35.19052193,0.064040986,0.160102466,0.064040986,0.064040986,0.320204931,0.032020493,0,0.032020493,0,7.204610951,25.68043548,0.032020493,13.09638168,0,8.101184758,0,0,0,0,0.032020493,0.032020493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128081973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SG0010,1.838039425,7.485348961,0.10655301,0.399573788,0.346297283,0.266382525,0.31965903,3.063399041,0,0.559403303,5.993606819,1.598295152,0.053276505,0.31965903,0.079914758,19.95205115,0.21310602,0.905700586,0.186467768,3.063399041,9.616409164,9.589770911,0.399573788,22.0564731,0.21310602,4.128929142,0.745871071,1.065530101,0,0.026638253,0,0.159829515,0.426212041,0.239744273,0.799147576,0,0.053276505,0.399573788,0,0,0,0,0.905700586,0,0,1.092168354,0,0.31965903,0.372935535,0.026638253,0,0,0,0.079914758,0,0,0,0,0,0,0,0,0,0.079914758,0.346297283,0,0,0,0,0,0,0,0,0.026638253,0,0.026638253,0.053276505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SG0018,0.095087163,6.592709984,0.28526149,0,0.253565769,0,0,0.095087163,6.244057052,3.359746434,2.282091918,7.733755943,0.412044374,0,0,0.031695721,0,0,0,0.031695721,9.635499208,18.32012678,0.316957211,35.59429477,0,8.145800317,0,0,0,0,0,0,0,0,0,0,0,0.031695721,0,0,0,0,0,0,0,0.095087163,0,0,0.443740095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0022,0,0.415430267,0,0,0.059347181,0,0,0.296735905,1.543026706,0.356083086,35.0148368,0.118694362,0,0,0,0.118694362,0.059347181,0.059347181,0,0.237388724,0.59347181,3.026706232,0.059347181,6.587537092,0,1.483679525,0,0,0,0,0,0.474777448,0,0,0,0,0,0,0,0,8.367952522,0,0,0,40.05934718,0,0,0,0.356083086,0,0,0,0,0,0.059347181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59347181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0028,2.289060421,1.969656641,0.026616982,0.079850945,0.15970189,0.346020761,0,1.197764174,5.988820868,0.931594357,8.410966196,0.612190578,0,0.026616982,0.053233963,22.65105137,0.053233963,0.053233963,0.079850945,3.886079319,2.262443439,11.1525153,0.026616982,29.41176471,0.053233963,0.771892467,0,0.532339633,0,0,0.053233963,2.102741549,0,0.266169816,0,0,0,1.889805696,0.266169816,0,0,0,0.079850945,0.133084908,0,0.053233963,0,0,2.102741549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026616982,0.026616982,0,0,0,0,0,0,0,0,0.026616982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0008,0,3.875134553,0.409041981,0,0.086114101,0.215285253,0,0.279870829,0,5.016146394,4.585575888,1.205597417,0,0.043057051,0.021528525,19.41872982,0.043057051,0.021528525,0.021528525,0.839612487,5.360602799,12.24973089,0.064585576,40.94725511,0.021528525,2.648008611,0.990312164,0.861141012,0,0,0,0.215285253,0,0.258342304,0,0,0,0,0,0,0,0,0,0,0,0.043057051,0,0.043057051,0.172228202,0,0,0,0,0,0.021528525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0009,0.024888004,0.074664012,0,0,0,0,0,0,0,2.43902439,0.298656048,0.074664012,0,0,0.024888004,6.047784968,0.049776008,0,0,0,1.119960179,1.169736187,0,2.015928323,0,1.095072175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149328024,0,0,85.39074166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0006,1.612268974,1.317341722,0.019661817,0.039323634,0.216279984,0.766810853,0,0.353912702,10.32245379,10.77467558,3.047581597,0.707825403,0,0.019661817,0,39.04836807,0.019661817,0.05898545,0.117970901,2.634683445,1.907196225,9.634290208,0.216279984,12.28863547,0.078647267,0.471883602,0.609516319,0.963429021,0,0,0.05898545,0.66850177,0.039323634,0.963429021,0.078647267,0,0,0.019661817,0,0,0,0,0.078647267,0,0,0.019661817,0,0,0.84545812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019661817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019661817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0007,0,0.72262368,0,0.889382991,0,0.055586437,0,0.055586437,0,0,0.333518622,0.055586437,0,0,0,0,0,0,0,0,2.556976098,0.166759311,0,23.40188994,0,5.002779322,0,0,0.889382991,0,0,0,0,0,0,0,0,0,0,0,62.25680934,0,0,0,0,1.834352418,0,0,0.166759311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.556420234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0005,0.102501025,0.24600246,0.061500615,0.061500615,0.04100041,0.225502255,0.020500205,0.73800738,3.915539155,1.47601476,2.152521525,0.512505125,0.08200082,0.04100041,0.04100041,8.589585896,0.04100041,0.12300123,0.08200082,2.33702337,1.455514555,1.004510045,0.020500205,1.80401804,0.020500205,0.69700697,0,1.31201312,0,0,0,0.08200082,0.08200082,0.12300123,0,0,0,0,0,0,68.53218532,0,0.061500615,0.04100041,3.259532595,0.49200492,0,0,0.020500205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020500205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0002,0,0.136747887,0.074589756,0.024863252,0,0,0,11.66086524,0,0.248632521,53.12033814,0.06215813,0.111884635,0.012431626,0,0.584286425,0.024863252,0.982098459,0,1.852312282,0.870213824,1.106414719,0.06215813,24.47787171,0.024863252,0.634012929,0,0,0.273495773,0,0,0.024863252,0.074589756,0.012431626,0,0,0,0,0.136747887,0,0,0.024863252,0.037294878,0.087021382,0.223769269,0.149179513,0.012431626,0.024863252,1.442068623,0.012431626,0,0,0,0.012431626,1.193436101,0,0.198906017,0,0.012431626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012431626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0003,2.768924303,4.003984064,0.039840638,0.059760956,0.15936255,0.378486056,0.079681275,1.09561753,11.07569721,3.804780877,1.693227092,2.011952191,0.019920319,0.099601594,0.059760956,30.89641434,0.059760956,0.179282869,0.537848606,10.39840637,6.593625498,7.390438247,0.139442231,12.1314741,0.358565737,0.996015936,0,0.458167331,0,0.019920319,0.019920319,1.155378486,0.039840638,0.019920319,0.079681275,0.019920319,0,0,0,0,0.079681275,0,0.15936255,0.3187251,0.199203187,0.019920319,0,0,0,0,0,0,0,0.039840638,0.019920319,0,0,0,0,0,0,0,0,0.179282869,0.039840638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019920319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039840638,0.059760956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0023,0,3.054116807,0.303625647,0.017860332,0.214323986,0.053580997,0,0.32148598,0.053580997,0.250044651,0.178603322,0.392927308,0.089301661,0.035720664,0.089301661,0.053580997,0.964457939,0.071441329,0.017860332,0.142882658,4.000714413,26.86193963,0.803714949,41.52527237,0.071441329,19.36060011,0,0,0,0.017860332,0,0.017860332,0.017860332,0,0,0.053580997,0,0,0,0,0,0,0.214323986,0,0,0.035720664,0,0.142882658,0.250044651,0.017860332,0,0,0,0,0.214323986,0,0,0,0,0,0,0,0,0.017860332,0.017860332,0,0,0,0,0,0,0,0.017860332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0001,0,9.933774834,0.375872561,0.089493467,1.485591552,0.017898693,0.05369608,6.69411133,3.973509934,1.95095758,3.293359585,0.178986934,0.304277788,0.035797387,0.071594774,3.490245212,0.089493467,0.10739216,0.501163415,40.71952747,3.991408627,3.257562198,0.161088241,7.589046,1.915160193,3.114372651,0.214784321,1.073921604,0,0,0,0.089493467,0.143189547,0.05369608,0,0,0,0,0.017898693,0,3.042777877,0,1.736173259,0.05369608,0,0.017898693,0,0.017898693,0.071594774,0,0,0,0,0,0,0,0,0,0.017898693,0,0,0,0,0.017898693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035797387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0058,0,0.207559537,0.010924186,0,0,0,0,0.054620931,0.720996286,0.273104654,91.76316364,0.163862792,0,0.021848372,0.043696745,0.742844658,0.010924186,0,0,0.054620931,0.316801398,1.431068385,0,3.867161896,0,0.273104654,0,0,0,0,0,0,0,0.043696745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0018,0,0.062079669,0.031039835,0,3.13502328,0,0,1.003621314,0.010346612,0,0.144852561,0,0.031039835,0,0,0,0,0,0,0,5.028453182,0.062079669,0.010346612,0.103466115,0.020693223,84.44904294,0,0.082772892,0.041386446,0,0,0.010346612,0.031039835,0,0,0.310398345,0,0,0,0,0,0,0.041386446,0,0,0.372478014,0,0,2.410760476,0.010346612,0,0,1.748577341,0.020693223,0.651836524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010346612,0,0.051733057,0.103466115,0.010346612,0.010346612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0019,0.030525031,0.101750102,0,0,0.01017501,0.02035002,0,0.01017501,0,0,0.02035002,0.030525031,0,0,0.01017501,0.02035002,0.01017501,0,0,0,0.061050061,0.061050061,0.030525031,0.142450143,0,0.213675214,0,0,0,0,0.01017501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142450143,0,0,99.03337403,0,0.02035002,0,0,0,0,0,0.02035002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0019,0.403144527,2.539810522,0.040314453,0,1.229590808,0.483773433,0,0.322515622,2.056037089,2.66075388,0.463616206,0.806289055,0.040314453,0,0.141100585,0.604716791,0.120943358,0,0,0.020157226,3.265470671,56.4200766,0.282201169,23.12033864,0,2.721225559,0.22172949,0,0,0,0,0.88691796,0,0.584559565,0,0.161257811,0,0,0,0,0,0,0,0,0,0,0.060471679,0,0,0,0,0,0,0,0.241886716,0,0.100786132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0018,0.064460679,3.201547056,0.042973786,0.064460679,0.064460679,0.042973786,0.021486893,0.365277181,1.740438333,1.998281049,4.813064031,0.923936399,0.021486893,0.064460679,0.064460679,18.52170176,0.021486893,0,0.021486893,0.795015041,4.576708208,35.5822948,0.042973786,21.63730125,0,0.988397078,0,0,0,0.021486893,0,0.064460679,0,0.107434465,0,0,0,0.064460679,0,0,0,0,0,0,0,0,0,0,4.082509669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0015,68.32911974,0.804412779,0.045966445,0.068949667,0.091932889,0.068949667,0,0.689496667,0,0.183865778,2.344288669,0.298781889,0.045966445,0,0,0.91932889,0.045966445,0.091932889,0.045966445,0.206849,2.941852448,4.780510228,0.045966445,16.43300391,0.045966445,0.643530223,0,0,0.022983222,0,0,0.344748334,0.022983222,0,0,0,0,0,0,0,0,0,0.091932889,0.068949667,0,0.022983222,0,0,0,0,0,0,0,0,0.252815445,0,0,0,0,0,0,0,0,0,0.022983222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022983222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0014,0.253121836,8.808639892,0.151873102,0.286871414,0.18562268,0.624367195,0.016874789,1.012487344,0,0,29.68275397,1.501856227,0.202497469,0.050624367,0.18562268,18.86601417,0.151873102,0.134998313,0.050624367,1.535605805,4.927438407,10.44549443,0.033749578,9.551130611,0.016874789,3.088086399,0,0.101248734,0,0.050624367,0.151873102,0.134998313,0,1.113736078,0,0,0,0,0,0,0,0,0,0,0,0.607492406,0,0,5.788052649,0,0,0,0.033749578,0.067499156,0,0,0,0,0,0.101248734,0,0,0,0.016874789,0,0,0,0,0,0,0,0,0,0,0,0.016874789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0017,0,2.870295153,0.176008665,0,0.027078256,0.135391281,0,0.676956404,4.251286217,0.338478202,1.028973734,0.094773897,0,0.013539128,0,1.245599783,0.054156512,0.094773897,0,0.108313025,4.467912267,38.1397238,0,43.6366098,0,1.665312754,0,0.230165177,0.013539128,0,0,0.06769564,0.027078256,0.013539128,0.027078256,0.013539128,0,0,0,0,0.230165177,0,0.013539128,0.013539128,0,0,0,0,0.162469537,0,0,0,0,0,0.108313025,0,0,0,0.013539128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0016,3.207946589,3.093958639,0.162839928,0.081419964,0.032567986,0.016283993,0,0.130271943,2.914834718,0.11398795,60.20192151,1.107311513,0.048851979,0.016283993,0,0.276827878,0.065135971,0.016283993,0,0.130271943,1.774955219,4.25012213,0.097703957,18.8731477,0.016283993,1.579547305,0,0,0.586223742,0.016283993,0,0.065135971,0.032567986,0,0.016283993,0.016283993,0.016283993,0,0,0,0,0,0.032567986,0.032567986,0,0.048851979,0,0,0.048851979,0,0,0,0,0,0.618791728,0,0,0,0.081419964,0.179123921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0011,0,1.952652497,0.034560221,0.086400553,0.034560221,0.017280111,0,0.138240885,0.656644203,0.311041991,8.726455849,0.449282875,0,0.051840332,0.051840332,24.10575428,0.051840332,0,0.051840332,1.105927078,1.503369622,28.75410403,0,29.09970624,0.017280111,1.15776741,0,0,0,0,0.017280111,0.241921548,0,0.88128564,0,0,0,0,0,0,0,0,0.017280111,0,0,0.017280111,0,0,0.449282875,0,0,0,0,0,0,0,0,0.017280111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034560221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0010,0,3.529620433,0.904576091,6.970556935,0.053210358,0,0.035473572,0.106420717,7.928343384,7.006030507,0.532103583,0.461156439,0.035473572,1.206101454,0.035473572,0.035473572,0.248315005,0.283788578,0.195104647,0.40794608,5.67577155,7.272082299,0.017736786,31.51826889,0.070947144,9.028024122,0.017736786,0.017736786,0,0,0,0.017736786,0.017736786,0,0,0,0,0,0,0,0,0.141894289,0.106420717,0.230578219,0,1.525363604,0,0,1.915572898,0,0,0,0.106420717,2.217098262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035473572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.749201845,6.72224193,0,0,0,0,0,0,0,0,0,0.088683931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070947144,0,0,0.035473572,0.40794608
CH0016,74.47323807,0.072656818,0,0,0,0,0,0,0,0.036328409,0,0.048437878,0,0,0,0,0,0,0,0,0.01210947,0.62969242,0,11.84306127,0,0.557035602,0,0,0.01210947,0,0,0.01210947,0,0,0,0.01210947,0,0,0,0,11.04383628,0,0,0,0,0.181642044,0,0,0.205860983,0,0,0,0,0,0.181642044,0,0,0,0,0,0,0,0,0,0,0,0,0.036328409,0.01210947,0.666020828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0012,3.102813568,6.047856955,0.341835393,0.499605575,0.631080726,0.078885091,0.052590061,0.131475151,12.4375493,0.210360242,1.525111754,0.762555877,0.184065212,0.157770181,0.078885091,0.157770181,0.210360242,0.105180121,0.315540363,1.446226663,7.572968709,19.51091244,0.105180121,31.84328162,0,8.992900342,0,0,0,0,0,0.815145937,0,0.184065212,0.02629503,0.02629503,0,0,0.02629503,0,0,0.02629503,0.105180121,0.105180121,0,0.420720484,0,0.02629503,1.235866421,0,0,0,0,0.02629503,0.131475151,0,0,0,0,0,0,0,0,0,0.02629503,0,0,0,0.315540363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KL0010,0.523684837,2.689835753,0.071411569,0.19043085,0.166626994,0.309450131,0.095215425,2.499404904,4.094263271,3.046893597,8.307545822,1.523446798,0,0.047607712,0.19043085,26.92216139,0.166626994,0.047607712,0.071411569,2.118543204,4.213282552,29.92144727,0.047607712,8.831230659,0,3.237324447,0,0.214234706,0,0.023803856,0,0.119019281,0,0,0,0,0,0.238038562,0,0,0,0,0,0,0,0,0,0,0.095215425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023803856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0002,0.974279034,0.720966485,0.038971161,0.077942323,0.136399065,0.428682775,0.019485581,0.448168355,7.696804365,0.116913484,4.053000779,1.773187841,0.116913484,0.019485581,0.038971161,40.70537802,0.058456742,0.058456742,0,1.480904131,2.786438036,6.897895557,0.019485581,10.85346843,0.077942323,1.071706937,0.409197194,0.935307872,0.019485581,0.019485581,0.019485581,0.175370226,0.038971161,0.194855807,0.019485581,0,0.019485581,17.47856586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0059,2.090378113,8.607439287,1.075929911,0.276667691,0.39963111,0.430371964,0.092222564,2.059637258,8.115585613,2.397786659,4.027051952,4.15001537,0.338149401,0.245926837,0.39963111,5.994466646,0.584076237,0.061481709,0.061481709,1.383338457,15.95450354,7.285582539,1.168152475,21.85674762,0,9.437442361,0,0.584076237,0,0.153704273,0.030740855,0.153704273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030740855,0,0,0.030740855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030740855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245926837,0.184445128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SG0013,0.021533161,3.251507321,0.40913006,0.172265289,0.129198966,0,0,0.107665805,2.045650302,0,0.236864772,1.722652885,0.215331611,0.043066322,0,0.322997416,0.215331611,0,0,0.064599483,7.708871662,19.09991387,0.150732128,56.07235142,0,4.069767442,0,0.064599483,0.236864772,0,0,0.086132644,0.215331611,0,0,0.366063738,0,0,0,0,0,0,0,0,0,0,0,0,2.777777778,0,0,0,0,0,0.021533161,0,0,0,0,0,0,0.107665805,0,0,0,0,0,0,0,0,0,0,0,0.021533161,0,0.021533161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0061,0,17.48534465,0.32342834,0.363856883,0.525571053,0.040428543,0.101071356,0.222356984,0.929856479,1.192642005,3.436426117,2.749140894,0.040428543,0.303214069,0.181928442,0.485142511,0.060642814,0,0.020214271,0.040428543,15.74691732,11.9668486,0.78835658,37.90175864,0,4.730139479,0,0,0.020214271,0,0,0.040428543,0,0,0,0,0,0,0,0,0,0,0,0,0.141499899,0,0,0.101071356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040428543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
