PatientID,Actinobacillus,Actinomyces,Atopobium,Bulleidia,Campylobacter,Capnocytophaga,Catonella,Fusobacterium,Gemella,Granulicatella,Haemophilus,Leptotrichia,Megasphaera,Mogibacterium,Moryella,Neisseria,Oribacterium,Parvimonas,Peptostreptococcus,Porphyromonas,Prevotella,Rothia,Selenomonas,Streptococcus,Tannerella,Veillonella,Abiotrophia,Aggregatibacter,Bifidobacterium,Butyrivibrio,Cardiobacterium,Corynebacterium,Dialister,Lautropia,Paludibacter,Scardovia,Sharpea,Staphylococcus,Bacteroides,Janthinobacterium,Klebsiella,Pyramidobacter,Treponema,Filifactor,Moraxella,Achromobacter,Eikenella,Mycoplasma,Pseudomonas,Schwartzia,Acinetobacter,Leuconostoc,Propionibacterium,Burkholderia,Lactobacillus,Chryseobacterium,Kingella,Nocardia,Alloscardovia,Enterococcus,Proteus,Nesterenkonia,Tetrasphaera,Peptococcus,TG5,Odoribacter,Geobacillus,Mycobacterium,Stenotrophomonas,Trabulsiella,Bacillus,Lactococcus,Pediococcus,Pseudoramibacter_Eubacterium,Serratia,Slackia,Peptoniphilus,Agrobacterium,Elizabethkingia,Sphaerochaeta,Sphingomonas,Mobiluncus,Bilophila,Enhydrobacter,Alloiococcus,Desulfovibrio,Avibacterium,Trichococcus,SHD-231,Anaerovorax,Morganella,Rhodococcus,Micrococcus,Phycicoccus,Dermabacter,Finegoldia,Sneathia,Desulfobulbus,Streptomyces,Halomonas,Shewanella,Dermacoccus,Actinobaculum,Microbacterium,BE24,Cellulomonas,Streptobacillus,Anaerococcus,Bradyrhizobium,Roseomonas,Afipia,Gluconacetobacter,Pasteurella,Gardnerella,Comamonas,Erwinia,Sphingobacterium,Wautersiella,Deinococcus,Gordonia,Kurthia,Propionivibrio,Vagococcus,Brevibacterium,Brochothrix,Acholeplasma,Anoxybacillus,Candidatus_Tammella,Novosphingobium,Sphingobium,Syntrophomonas,Plesiomonas,Cryocola,Ralstonia
DU0037,0,2.383790227,0.158919348,0.059594756,0.119189511,0.099324593,0.059594756,0.13905443,0,1.847437426,3.456495828,1.271354787,0.019864919,0.039729837,0,0.695272149,0.198649186,0,0,0,0.635677394,6.197854589,0.198649186,79.55899881,0,1.64878824,0,0,0,0,0,0.079459674,0,0.258243941,0,0,0,0,0,0,0,0,0,0,0.496622964,0,0,0,0,0,0,0,0,0.039729837,0,0,0.059594756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059594756,0.119189511,0,0,0,0,0,0,0,0.119189511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DU0034,1.482326112,1.208665907,0.045610034,0.022805017,0.045610034,1.02622577,0.045610034,0.342075257,0,0.228050171,8.643101482,0.273660205,0,0,0.205245154,19.40706956,0.15963512,0.068415051,0.068415051,3.4663626,0.433295325,48.14139111,0,9.828962372,0.022805017,1.687571266,0.843785633,0.205245154,0,0,0,0.091220068,0,0.228050171,0,0,0,0,0,0,0,0,0,0,0.045610034,0,0.364880274,0.045610034,1.254275941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045610034,0,0,0,0,0,0,0.022805017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DU0035,0,4.454920448,1.50854449,0.011785504,0.082498527,0,0,0.129640542,0,0.129640542,0.047142015,0.023571008,0.047142015,0,0.412492634,0,0.565704184,0.011785504,0,0,1.190335887,4.596346494,0.141426046,38.79787861,0.011785504,3.453152622,0,0,0,0,0,0,0.683559222,0,0.023571008,0.011785504,0,0,0,0,0,0,0.011785504,0,0.070713023,0.070713023,0,0.011785504,42.67530937,0,0,0,0,0,0.353565115,0,0.058927519,0,0.294637596,0.106069535,0,0,0,0,0,0,0,0,0.011785504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DU0033,0,5.359056806,0.125044659,0,0.035727045,0,0,0.142908182,0,3.054662379,56.82386567,0.625223294,0,0,0,0.285816363,0.214362272,0.017863523,0,0,5.305466238,7.591997142,0.250089318,18.86387996,0,0.696677385,0.375133976,0,0,0,0,0,0,0.035727045,0.017863523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017863523,0,0,0,0,0.071454091,0,0.053590568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017863523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DU0030,0.451875282,0,0.067781292,0,0,0,0,4.518752824,0,0.926344329,12.90103931,0.045187528,0.045187528,0,0,5.9195662,0,0,0,0.112968821,0,0.361500226,0,58.22413014,0.135562585,0.451875282,0,0,0,0,0,0.225937641,0.067781292,0,0,0,0,0,0.045187528,0,0,0,0,0,0,0,0,0.045187528,0.022593764,0,0,0,0,0,0,0,0,0,0,0.338906462,14.95707185,0,0,0,0.022593764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022593764,0,0,0,0.022593764,0,0,0,0,0,0,0,0,0,0.022593764,0,0,0.045187528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DU0031,0,0.053734551,0,0,0,0,0,0,0,0.053734551,0.591080065,0,0,0,0,0,0,0,0,0,0.107469103,0.161203654,0,41.16066631,0,0.107469103,0,0,0.053734551,0,0,0,0,0,0,0,0,0.752283718,0,0,31.48844707,0,0,0,0,0,0,0,3.815153144,0,0,0,0,0,21.65502418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DU0036,0,0.646987465,0.020218358,0.020218358,0.080873433,0.020218358,0,0,0.303275374,2.22401941,0.060655075,0.020218358,0,0,0,0,0,0,0,0.020218358,0.93004448,1.63768702,0.46502224,90.78042863,0,0.525677315,0.060655075,0,0.080873433,0,0,0,0,0.060655075,0,0.020218358,0,0.020218358,0,0,0,0,0,0,0.020218358,0,0,0,0.060655075,0,0,0,0,0,0.828952689,0,0,0,0,1.091791347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DU0079,0,2.749026155,0,0,0,0,0,0,0.890372844,10.30606567,5.932109071,0,0,0,0,3.183082916,0,0,0,0,0,36.61658319,0,38.72008904,0,1.591541458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DU0025,0,5.455962588,1.286048324,0.155884645,0.402702001,0,0,1.312029099,0,20.81060016,19.49857106,0.298778904,0.272798129,0.376721226,0.363730839,3.975058457,0.051961549,0.168875033,0.168875033,1.35100026,1.727721486,5.001299039,0.168875033,25.68199532,0.09093271,6.742010912,1.402961808,0,0.142894258,0,0,0.207846194,0.233826968,0.753442453,0.116913484,0.025980774,0,0.233826968,0,0,0,0,0.324759678,0,0.025980774,0,0,0.051961549,0,0.025980774,0,0,0,0.077942323,0.311769291,0,0.077942323,0,0,0,0,0,0,0,0.025980774,0.025980774,0,0,0,0,0,0,0,0.025980774,0,0.025980774,0,0,0,0,0,0,0,0.012990387,0,0.038971161,0,0,0.025980774,0,0,0,0,0,0,0,0,0,0,0.207846194,0.194855807,0,0,0,0,0,0,0,0.025980774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DU0024,0.346687211,1.951720596,0.128402671,0.205444273,0.102722137,0.552131484,0.231124807,1.605033385,3.800719055,2.349768875,1.489470981,0.92449923,0.08988187,0.30816641,0,25.20544427,0.346687211,0.462249615,1.75911659,0.231124807,2.413970211,11.45351823,0.102722137,39.38109913,0.398048279,2.105803801,0.141242938,0.077041603,0,0,0,0.051361068,0,0.051361068,0.141242938,0,0,0.128402671,0,0,0,0,0,0,0.038520801,0,0,0.038520801,1.36106831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025680534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DU0027,0,0.34965035,0.34965035,0.012950013,0.012950013,0.064750065,0,0.025900026,0.466200466,2.084952085,21.56177156,0.103600104,0.064750065,0,0.038850039,0.012950013,0.012950013,0,0,0,2.266252266,8.417508418,0.025900026,58.08080808,0,5.698005698,0,0,0,0,0,0,0.012950013,0,0.012950013,0.168350168,0,0,0,0,0,0,0,0,0.025900026,0,0,0,0,0,0,0,0,0,0.025900026,0,0,0,0,0,0,0.103600104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DU0026,0,0.052803886,0,0,0,0,0,0,0.010560777,0.010560777,94.13876861,0,0,0,0,0.021121555,0,0,0,0,0,0.4646742,0,1.298975605,0,0.200654768,0,0,0,0,0,0,0,0,0,0.063364664,0,2.344492555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3940226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DU0021,0,7.03200776,0.387972842,0.775945684,0,0,0.048496605,1.212415131,0,5.043646945,0.775945684,0.048496605,0.096993211,0.145489816,0.096993211,0,0,1.745877789,0,0,0.824442289,63.53055286,0.969932105,8.874878759,0,3.637245393,0,0,0.630455868,0,0,0,0.242483026,0,0,0.048496605,0,0,0,0,0,0,0,0,0.096993211,0,0,0.048496605,0,0.048496605,0,0,0,0,3.346265761,0,0,0,0,0,0,0,0,0,0.048496605,0,0,0,0,0,0,0,0,0,0,0,0.145489816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048496605,0.048496605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DU0020,0,1.198598562,0.055319934,0.036879956,0,0.055319934,0,0.110639867,0,1.290798451,70.69887516,0.036879956,0,0.036879956,0.018439978,0.663839203,0,0.036879956,0.055319934,0.700719159,0.147519823,0.977318827,0.036879956,20.56057533,0,2.434077079,0.276599668,0,0.018439978,0,0.036879956,0.018439978,0.018439978,0.055319934,0,0,0.018439978,0,0,0,0,0,0,0,0.221279735,0,0.165959801,0,0,0,0,0,0,0,0,0,0,0,0.018439978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DU0023,0,5.533399801,0,0.049850449,0.274177468,0.049850449,0,0,2.542372881,0.648055833,0.548354935,0,0,0,0.299102692,0,0.049850449,0,0,0,0.024925224,68.99302094,0.348953141,6.306081755,0,9.770687936,0,0,0.448654038,0,0,0.024925224,0,0,0,0.274177468,0,0.049850449,0,0,0.473579262,0,0,0,0.024925224,0,0,0,0,0,0,0,0,0,3.090727817,0,0,0,0,0.099700897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024925224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024925224,0.049850449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DU0022,0,0.831078469,0.077309625,0.289911094,0.019327406,0.096637031,0.019327406,0.115964438,0,3.034402783,61.78971782,0.115964438,0,0.057982219,0.038654813,0.038654813,0.077309625,0.328565907,0.15461925,0.15461925,0.096637031,3.169694627,0.096637031,15.01739467,0.096637031,0.193274063,0.521839969,0,0,0,0.057982219,0.019327406,0,0.019327406,0.15461925,0,0,0,0,0,0,0,0.019327406,0,13.2779281,0,0.019327406,0,0,0.019327406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019327406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019327406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DU0029,0,0,0,0,0,0,0,0,0.110987791,0,1.738808731,0,0,0,0,0.03699593,0,0,0,0.03699593,0,81.1690714,0,13.79948206,0,0.073991861,0,0,0,0,0,0,0,0,0,0,0,0.03699593,0,0,0,0,0,0,0.184979652,0,0,0,0.147983722,0,0,0,0,0.073991861,1.331853496,0,0,0,0,0.480947096,0,0,0,0,0,0,0,0,0.03699593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073991861,0.110987791,0,0,0,0,0,0,0,0,0,0,0.517943026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
